start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,date
3/29/2018 0:55,11,rat,3/29/2018 0:46,3/29/2018 0:55,507,1,0,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 2:20,0.013008356,fast,3/29/2018 2:19,3/29/2018 2:25,29,0,1,3,3/28/2018 18:57,7.5,1,3/29/2018
3/29/2018 2:21,2,fast,3/29/2018 2:19,3/29/2018 2:25,135,0,1,3,3/28/2018 18:57,7.5,1,3/29/2018
3/29/2018 2:22,2,rat,3/29/2018 2:19,3/29/2018 2:25,188,1,0,3,3/28/2018 18:57,7.5,1,3/29/2018
3/29/2018 2:25,0.028276798,rat,3/29/2018 2:19,3/29/2018 2:25,329,1,0,3,3/28/2018 18:57,7.5,1,3/29/2018
3/20/2018 2:11,4,rat_pick,3/20/2018 2:11,3/20/2018 2:11,46,1,1,3,3/19/2018 17:51,8.5,1,3/20/2018
3/20/2018 3:17,2,fast,3/20/2018 3:15,3/20/2018 3:17,108,0,1,3,3/19/2018 17:51,9.5,1,3/20/2018
3/31/2018 1:57,3,fast,3/31/2018 1:48,3/31/2018 1:58,537,0,1,3,3/30/2018 18:59,7,1,3/31/2018
3/31/2018 1:58,0.064154735,fast,3/31/2018 1:48,3/31/2018 1:58,572,0,1,3,3/30/2018 18:59,7,1,3/31/2018
4/02/2018 22:04,10,rat,4/02/2018 21:58,4/02/2018 22:09,381,1,0,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:05,8,rat_and_bat,4/02/2018 21:58,4/02/2018 22:09,436,1,0,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:05,2,fast,4/02/2018 21:58,4/02/2018 22:09,450,0,1,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:05,6,rat_and_bat,4/02/2018 21:58,4/02/2018 22:09,455,1,0,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:07,0.030293066,fast,4/02/2018 21:58,4/02/2018 22:09,558,0,1,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:09,7,rat,4/02/2018 21:58,4/02/2018 22:09,662,1,0,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:09,6,rat,4/02/2018 21:58,4/02/2018 22:09,673,1,0,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:09,18,pick,4/02/2018 21:58,4/02/2018 22:09,668,0,1,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 22:09,17,rat_and_bat,4/02/2018 21:58,4/02/2018 22:09,695,1,0,4,4/02/2018 19:01,3,1,4/02/2018
4/02/2018 23:12,1,fast,4/02/2018 23:10,4/02/2018 23:18,128,0,1,4,4/02/2018 19:01,4,1,4/02/2018
4/02/2018 23:16,6,pick,4/02/2018 23:10,4/02/2018 23:18,381,0,1,4,4/02/2018 19:01,4.5,1,4/02/2018
4/02/2018 23:43,2,fast,4/02/2018 23:42,4/02/2018 23:48,80,0,1,4,4/02/2018 19:01,4.5,1,4/02/2018
4/02/2018 23:45,1,fast,4/02/2018 23:42,4/02/2018 23:48,177,0,1,4,4/02/2018 19:01,4.5,1,4/02/2018
4/02/2018 23:45,11,other_bat,4/02/2018 23:42,4/02/2018 23:48,223,1,0,4,4/02/2018 19:01,4.5,1,4/02/2018
4/02/2018 23:46,3,fast,4/02/2018 23:42,4/02/2018 23:48,234,0,1,4,4/02/2018 19:01,5,1,4/02/2018
4/02/2018 23:46,25,pick,4/02/2018 23:42,4/02/2018 23:48,239,0,1,4,4/02/2018 19:01,5,1,4/02/2018
4/02/2018 23:46,3,rat,4/02/2018 23:42,4/02/2018 23:48,262,1,0,4,4/02/2018 19:01,5,1,4/02/2018
4/02/2018 23:46,11,rat,4/02/2018 23:42,4/02/2018 23:48,287,1,0,4,4/02/2018 19:01,5,1,4/02/2018
4/02/2018 23:48,15,pick,4/02/2018 23:42,4/02/2018 23:48,355,0,1,4,4/02/2018 19:01,5,1,4/02/2018
4/03/2018 1:01,0.069936967,fast,4/03/2018 1:00,4/03/2018 1:21,53,0,1,4,4/02/2018 19:01,6,1,4/03/2018
4/03/2018 1:01,1,fast,4/03/2018 1:00,4/03/2018 1:21,82,0,1,4,4/02/2018 19:01,6,1,4/03/2018
4/03/2018 1:01,1,fast,4/03/2018 1:00,4/03/2018 1:21,98,0,1,4,4/02/2018 19:01,6,1,4/03/2018
4/03/2018 1:02,4,pick,4/03/2018 1:00,4/03/2018 1:21,101,0,1,4,4/02/2018 19:01,6,1,4/03/2018
4/03/2018 1:02,0.036982956,rat,4/03/2018 1:00,4/03/2018 1:21,112,1,0,4,4/02/2018 19:01,6,1,4/03/2018
4/03/2018 1:02,1,rat,4/03/2018 1:00,4/03/2018 1:21,120,1,0,4,4/02/2018 19:01,6,1,4/03/2018
